fips,year,plan_count
05031,2016,34
05033,2016,22
05035,2016,32
05037,2016,22
05039,2016,17
05041,2016,10
05043,2016,7
05045,2016,25
05047,2016,20
05049,2016,20
05051,2016,42
05053,2016,11
05055,2016,24
05057,2016,12
05059,2016,18
05061,2016,10
05063,2016,21
05065,2016,19
05067,2016,15
05069,2016,31
05071,2016,18
05073,2016,7
05075,2016,20
05077,2016,18
05079,2016,13
05081,2016,10
05083,2016,27
05085,2016,28
05087,2016,16
05089,2016,25
05091,2016,13
05093,2016,23
05095,2016,15
05097,2016,20
05099,2016,13
05101,2016,17
05103,2016,16
05105,2016,19
05107,2016,20
05109,2016,14
05111,2016,24
05113,2016,17
05115,2016,20
05117,2016,13
05119,2016,69
05121,2016,17
05123,2016,17
05125,2016,33
05127,2016,18
05129,2016,14
05131,2016,41
05133,2016,10
05135,2016,25
05137,2016,19
05139,2016,18
05141,2016,25
05143,2016,35
05145,2016,30
05147,2016,16
05149,2016,17
06001,2016,147
06003,2016,2
06005,2016,27
06007,2016,14
06009,2016,6
06011,2016,5
06013,2016,122
06015,2016,3
06017,2016,50
06019,2016,107
06021,2016,2
06023,2016,14
06025,2016,16
06027,2016,4
06029,2016,118
06031,2016,34
06033,2016,9
06035,2016,6
06037,2016,398
06039,2016,45
06041,2016,40
06043,2016,19
06045,2016,16
06047,2016,25
06049,2016,2
06051,2016,1
06053,2016,23
06055,2016,36
06057,2016,22
06059,2016,292
06061,2016,78
06063,2016,6
06065,2016,285
06067,2016,145
06069,2016,7
06071,2016,247
06073,2016,276
06075,2016,124
06077,2016,117
06079,2016,40
06081,2016,79
06083,2016,41
06085,2016,196
06087,2016,36
06089,2016,23
06093,2016,8
06095,2016,68
06097,2016,95
06099,2016,107
06101,2016,25
06103,2016,5
06105,2016,3
06107,2016,67
06109,2016,4
06111,2016,119
06113,2016,42
06115,2016,22
08001,2016,81
08003,2016,24
08005,2016,101
08007,2016,16
08011,2016,15
08013,2016,79
08014,2016,48
08015,2016,29
08017,2016,11
08019,2016,26
08021,2016,21
08023,2016,21
08025,2016,23
08027,2016,21
08029,2016,29
08031,2016,111
08033,2016,12
08035,2016,82
08037,2016,18
08039,2016,29
08041,2016,118
08043,2016,41
08045,2016,22
08047,2016,23
08049,2016,21
08051,2016,11
08053,2016,11
08055,2016,21
08057,2016,11
08059,2016,84
08061,2016,11
08063,2016,12
08065,2016,12
08067,2016,19
08069,2016,78
08071,2016,23
08073,2016,13
08075,2016,17
08077,2016,40
08079,2016,14
08081,2016,13
08083,2016,15
08085,2016,23
08087,2016,18
08089,2016,23
08091,2016,13
08093,2016,29
08095,2016,12
08097,2016,14
08099,2016,17
08101,2016,59
08103,2016,11
08105,2016,22
08107,2016,15
08109,2016,15
08111,2016,11
08113,2016,14
08115,2016,12
08117,2016,24
08119,2016,41
08121,2016,12
08123,2016,63
08125,2016,16
09001,2016,83
09003,2016,80
09005,2016,41
09007,2016,34
09009,2016,78
09011,2016,38
09013,2016,38
09015,2016,32
10001,2016,31
10003,2016,61
10005,2016,46
11001,2016,68
12001,2016,72
12003,2016,19
12005,2016,63
12007,2016,18
12009,2016,201
12011,2016,316
12013,2016,16
12015,2016,153
12017,2016,133
12019,2016,84
12021,2016,133
12023,2016,40
12027,2016,22
12029,2016,11
12031,2016,166
12033,2016,86
12035,2016,87
12037,2016,18
12039,2016,16
12041,2016,12
12043,2016,37
12045,2016,16
12047,2016,8
12049,2016,26
12051,2016,25
12053,2016,138
12055,2016,93
12057,2016,258
12059,2016,21
12061,2016,98
12063,2016,18
12065,2016,14
12067,2016,10
12069,2016,169
12071,2016,245
12073,2016,44
12075,2016,25
12077,2016,14
12079,2016,18
12081,2016,172
12083,2016,188
12085,2016,105
12086,2016,260
12087,2016,38
12089,2016,35
12091,2016,55
12093,2016,45
12095,2016,241
12097,2016,170
12099,2016,284
12101,2016,258
12103,2016,271
12105,2016,266
12107,2016,53
12109,2016,93
12111,2016,175
12113,2016,61
12115,2016,197
12117,2016,155
12119,2016,127
12121,2016,16
12123,2016,8
12125,2016,12
12127,2016,220
12129,2016,20
12131,2016,39
12133,2016,14
13001,2016,10
13003,2016,8
13005,2016,11
13007,2016,7
13009,2016,16
13011,2016,14
13013,2016,34
13015,2016,23
13017,2016,11
13019,2016,10
13021,2016,31
13023,2016,10
13025,2016,13
13027,2016,12
13029,2016,23
13031,2016,13
13033,2016,16
13035,2016,24
13037,2016,13
13039,2016,20
13043,2016,12
13045,2016,28
13047,2016,25
13049,2016,8
13051,2016,59
13053,2016,19
13055,2016,20
13057,2016,66
13059,2016,31
13061,2016,9
13063,2016,79
13065,2016,10
13067,2016,106
13069,2016,11
13071,2016,13
13073,2016,38
13075,2016,11
13077,2016,45
13079,2016,15
13081,2016,16
13083,2016,15
13085,2016,22
13087,2016,16
13089,2016,112
13091,2016,12
13093,2016,10
13095,2016,19
13097,2016,45
13099,2016,9
13101,2016,8
13103,2016,15
13105,2016,18
13107,2016,17
13109,2016,15
13111,2016,24
13113,2016,43
13115,2016,25
13117,2016,60
13119,2016,20
13121,2016,112
13123,2016,25
13125,2016,11
13127,2016,29
13129,2016,17
13131,2016,12
13133,2016,22
13135,2016,106
13137,2016,20
13139,2016,34
13141,2016,15
13143,2016,16
13145,2016,26
13147,2016,18
13149,2016,20
13151,2016,63
13153,2016,26
13155,2016,11
13157,2016,25
13159,2016,16
13161,2016,10
13163,2016,17
13165,2016,8
13167,2016,13
13169,2016,19
13171,2016,18
13173,2016,11
13175,2016,17
13177,2016,9
13179,2016,29
13181,2016,17
13183,2016,11
13185,2016,29
13187,2016,19
13189,2016,21
13191,2016,18
13193,2016,15
13195,2016,18
13197,2016,15
13199,2016,26
13201,2016,9
13205,2016,7
13207,2016,17
13209,2016,8
13211,2016,20
13213,2016,16
13215,2016,51
13217,2016,39
13219,2016,21
13221,2016,15
13223,2016,48
13225,2016,17
13227,2016,25
13229,2016,14
13231,2016,13
13233,2016,19
13235,2016,10
13237,2016,21
13239,2016,10
13241,2016,15
13243,2016,11
13245,2016,52
13247,2016,42
13249,2016,9
13251,2016,11
13253,2016,9
13255,2016,30
13257,2016,18
13259,2016,14
13261,2016,14
13263,2016,20
13265,2016,12
13267,2016,16
13269,2016,10
13271,2016,12
13273,2016,10
13275,2016,17
13277,2016,15
13279,2016,12
13281,2016,23
13283,2016,12
13285,2016,27
13287,2016,13
13289,2016,14
13291,2016,20
13293,2016,16
13295,2016,26
13297,2016,28
13299,2016,14
13301,2016,13
13303,2016,15
13305,2016,13
13307,2016,10
13309,2016,7
13311,2016,25
13313,2016,18
13315,2016,11
13317,2016,13
13319,2016,13
13321,2016,14
15001,2016,44
15003,2016,59
15005,2016,5
15007,2016,19
15009,2016,29
16001,2016,74
16003,2016,8
16005,2016,27
16007,2016,5
16009,2016,7
16011,2016,18
16013,2016,13
16015,2016,19
16017,2016,23
16019,2016,28
16021,2016,17
16023,2016,5
16025,2016,8
16027,2016,52
16029,2016,8
16031,2016,14
16033,2016,6
16035,2016,11
16037,2016,11
16039,2016,20
16041,2016,4
16043,2016,8
16045,2016,23
16047,2016,14
16049,2016,14
16051,2016,19
16053,2016,14
16055,2016,43
16057,2016,15
16059,2016,5
16061,2016,6
16063,2016,11
16065,2016,15
16067,2016,12
16069,2016,17
16071,2016,8
16073,2016,19
16075,2016,24
16077,2016,12
16079,2016,12
16081,2016,9
16083,2016,25
16085,2016,19
16087,2016,16
17001,2016,17
17003,2016,2
17005,2016,9
17007,2016,31
17009,2016,15
17011,2016,25
17013,2016,6
17015,2016,12
17017,2016,20
17019,2016,38
17021,2016,22
17023,2016,15
17025,2016,3
17027,2016,12
17029,2016,20
17031,2016,197
17033,2016,13
17035,2016,14
17037,2016,28
17039,2016,21
17041,2016,23
17043,2016,78
17045,2016,15
17047,2016,5
17049,2016,13
17051,2016,4
17053,2016,19
17055,2016,19
17057,2016,9
17059,2016,4
17061,2016,10
17063,2016,8
17065,2016,3
17067,2016,15
17069,2016,4
17071,2016,7
17073,2016,24
17075,2016,16
17077,2016,22
17079,2016,14
17081,2016,6
17083,2016,10
17085,2016,15
17087,2016,18
17089,2016,76
17091,2016,33
17093,2016,24
17095,2016,31
17097,2016,52
17099,2016,17
17101,2016,6
17103,2016,13
17105,2016,14
17107,2016,25
17109,2016,11
17111,2016,31
17113,2016,34
17115,2016,30
17117,2016,27
17119,2016,50
17121,2016,6
17123,2016,23
17125,2016,19
17127,2016,4
17129,2016,22
17131,2016,23
17133,2016,16
17135,2016,23
17137,2016,21
17139,2016,20
17141,2016,17
17143,2016,42
17145,2016,15
17147,2016,20
17149,2016,15
17151,2016,4
17153,2016,2
17155,2016,17
17157,2016,11
17159,2016,10
17161,2016,40
17163,2016,45
17165,2016,14
17167,2016,37
17169,2016,12
17171,2016,18
17173,2016,10
17175,2016,23
17177,2016,18
17179,2016,37
17181,2016,5
17183,2016,35
17185,2016,5
17187,2016,11
17189,2016,9
17191,2016,7
17193,2016,6
17195,2016,13
17197,2016,81
17199,2016,22
17201,2016,54
17203,2016,22
18001,2016,15
18003,2016,44
18005,2016,18
18007,2016,9
18009,2016,14
18011,2016,30
18013,2016,20
18015,2016,16
18017,2016,16
18019,2016,18
18021,2016,9
18023,2016,16
18025,2016,8
18027,2016,8
18029,2016,14
18031,2016,18
18033,2016,20
18035,2016,20
18037,2016,8
18039,2016,34
18041,2016,15
18043,2016,17
18045,2016,17
18047,2016,6
18049,2016,14
18051,2016,13
18053,2016,16
18055,2016,12
18057,2016,52
18059,2016,25
18061,2016,11
18063,2016,39
18065,2016,17
18067,2016,18
18069,2016,20
18071,2016,11
18073,2016,8
18075,2016,11
18077,2016,9
18079,2016,9
18081,2016,32
18083,2016,10
18085,2016,19
18087,2016,14
18089,2016,39
18091,2016,23
18093,2016,18
18095,2016,29
18097,2016,78
18099,2016,23
18101,2016,9
18103,2016,15
18105,2016,22
18107,2016,17
18109,2016,25
18111,2016,7
18113,2016,16
18115,2016,6
18117,2016,12
18119,2016,14
18121,2016,14
18123,2016,10
18125,2016,10
18127,2016,18
18129,2016,14
18131,2016,10
18133,2016,21
18135,2016,11
18137,2016,8
18139,2016,12
18141,2016,48
18143,2016,10
18145,2016,23
18147,2016,11
18149,2016,16
18151,2016,18
18153,2016,10
18155,2016,6
18157,2016,20
18159,2016,11
18161,2016,15
18163,2016,25
18165,2016,10
18167,2016,21
18169,2016,13
18171,2016,13
18173,2016,15
18175,2016,8
18177,2016,12
18179,2016,18
18181,2016,13
18183,2016,16
19001,2016,6
19003,2016,3
19005,2016,11
19007,2016,8
19009,2016,5
19011,2016,11
19013,2016,15
19015,2016,10
19017,2016,5
19019,2016,7
19021,2016,5
19023,2016,6
19025,2016,6
19027,2016,9
19029,2016,5
19031,2016,12
19033,2016,9
19035,2016,7
19037,2016,7
19039,2016,5
19041,2016,2
19043,2016,15
19045,2016,12
19047,2016,5
19049,2016,21
19051,2016,6
19053,2016,5
19055,2016,12
19057,2016,8
19059,2016,6
19061,2016,13
19063,2016,6
19065,2016,10
19067,2016,6
19069,2016,3
19071,2016,4
19073,2016,4
19075,2016,6
19077,2016,6
19079,2016,7
19081,2016,2
19083,2016,7
19085,2016,11
19087,2016,6
19089,2016,6
19091,2016,4
19093,2016,9
19095,2016,7
19097,2016,11
19099,2016,12
19101,2016,8
19103,2016,19
19105,2016,13
19107,2016,11
19109,2016,6
19111,2016,9
19113,2016,23
19115,2016,7
19117,2016,6
19119,2016,6
19121,2016,11
19123,2016,6
19125,2016,10
19127,2016,11
19129,2016,14
19131,2016,1
19133,2016,8
19135,2016,8
19137,2016,6
19139,2016,10
19141,2016,4
19143,2016,4
19145,2016,8
19147,2016,3
19149,2016,10
19151,2016,6
19153,2016,44
19155,2016,27
19157,2016,7
19159,2016,4
19161,2016,4
19163,2016,29
19165,2016,4
19167,2016,10
19169,2016,15
19171,2016,10
19173,2016,2
19175,2016,6
19177,2016,7
19179,2016,10
19181,2016,17
19183,2016,10
19185,2016,8
19187,2016,9
19189,2016,8
19191,2016,10
19193,2016,17
19195,2016,6
19197,2016,5
20001,2016,10
20003,2016,9
20005,2016,9
20007,2016,6
20009,2016,6
20011,2016,12
20013,2016,5
20015,2016,16
20017,2016,6
20019,2016,5
20021,2016,12
20023,2016,6
20025,2016,4
20027,2016,5
20029,2016,6
20031,2016,5
20033,2016,3
20035,2016,6
20037,2016,13
20039,2016,8
20041,2016,7
20043,2016,5
20045,2016,25
20047,2016,4
20049,2016,5
20051,2016,10
20053,2016,6
20055,2016,9
20057,2016,8
20059,2016,9
20061,2016,16
20063,2016,5
20065,2016,6
20067,2016,5
20069,2016,5
20071,2016,3
20073,2016,4
20075,2016,3
20077,2016,5
20079,2016,16
20081,2016,3
20083,2016,3
20085,2016,12
20087,2016,13
20089,2016,4
20091,2016,81
20093,2016,5
20095,2016,4
20097,2016,3
20099,2016,11
20101,2016,6
20103,2016,24
20105,2016,5
20107,2016,8
20109,2016,6
20111,2016,11
20113,2016,10
20115,2016,7
20117,2016,8
20119,2016,4
20121,2016,21
20123,2016,5
20125,2016,14
20127,2016,3
20129,2016,4
20131,2016,8
20133,2016,9
20135,2016,6
20137,2016,4
20139,2016,9
20141,2016,4
20143,2016,4
20145,2016,4
20147,2016,6
20149,2016,8
20151,2016,5
20153,2016,6
20155,2016,15
20157,2016,7
20159,2016,7
20161,2016,11
20163,2016,5
20165,2016,4
20167,2016,3
20169,2016,15
20171,2016,6
20173,2016,65
20175,2016,6
20177,2016,33
20179,2016,5
20181,2016,3
20183,2016,5
20185,2016,3
20187,2016,3
20189,2016,5
20191,2016,9
20193,2016,7
20195,2016,4
20197,2016,7
20199,2016,3
20201,2016,7
20203,2016,5
20205,2016,10
20207,2016,5
20209,2016,37
21001,2016,9
21003,2016,8
21005,2016,22
21007,2016,4
21009,2016,10
21011,2016,16
21013,2016,9
21015,2016,51
21017,2016,22
21019,2016,20
21021,2016,17
21023,2016,12
21025,2016,6
21027,2016,7
21029,2016,24
21031,2016,13
21033,2016,11
21035,2016,12
21037,2016,41
21039,2016,4
21041,2016,14
21043,2016,16
21045,2016,8
21047,2016,18
21049,2016,31
21051,2016,12
21053,2016,5
21055,2016,11
21057,2016,9
21059,2016,12
21061,2016,7
21063,2016,7
21065,2016,14
21067,2016,47
21069,2016,6
21071,2016,8
21073,2016,20
21075,2016,5
21077,2016,16
21079,2016,13
21081,2016,21
21083,2016,9
21085,2016,9
21087,2016,6
21089,2016,17
21091,2016,3
21093,2016,30
21095,2016,6
21097,2016,12
21099,2016,7
21101,2016,20
21103,2016,16
21105,2016,6
21107,2016,15
21109,2016,13
21111,2016,82
21113,2016,24
21115,2016,9
21117,2016,44
21119,2016,7
21121,2016,15
21123,2016,12
21125,2016,16
21127,2016,15
21129,2016,11
21131,2016,11
21133,2016,6
21135,2016,14
21137,2016,12
21139,2016,9
21141,2016,11
21143,2016,15
21145,2016,20
21147,2016,11
21149,2016,10
21151,2016,28
21153,2016,5
21155,2016,8
21157,2016,11
21159,2016,6
21161,2016,7
21163,2016,13
21165,2016,12
21167,2016,16
21169,2016,5
21171,2016,8
21173,2016,15
21175,2016,6
21177,2016,15
21179,2016,17
21181,2016,12
21183,2016,12
21185,2016,22
21187,2016,18
21189,2016,11
21191,2016,18
21193,2016,8
21195,2016,11
21197,2016,11
21199,2016,26
21201,2016,10
21203,2016,13
21205,2016,8
21207,2016,9
21209,2016,25
21211,2016,20
21213,2016,8
21215,2016,16
21217,2016,8
21219,2016,14
21221,2016,16
21223,2016,15
21225,2016,12
21227,2016,18
21229,2016,17
21231,2016,16
21233,2016,15
21235,2016,10
21237,2016,15
21239,2016,22
22001,2016,20
22003,2016,10
22005,2016,28
22007,2016,16
22009,2016,15
22011,2016,15
22013,2016,10
22015,2016,25
22017,2016,39
22019,2016,27
22021,2016,14
22023,2016,13
22025,2016,11
22027,2016,12
22029,2016,13
22031,2016,15
22033,2016,64
22035,2016,11
22037,2016,24
22039,2016,13
22041,2016,13
22043,2016,17
22045,2016,24
22047,2016,19
22049,2016,11
22051,2016,56
22053,2016,10
22055,2016,37
22057,2016,21
22059,2016,11
22061,2016,16
22063,2016,35
22065,2016,12
22067,2016,17
22069,2016,13
22071,2016,62
22073,2016,30
22075,2016,16
22077,2016,17
22079,2016,32
22081,2016,10
22083,2016,13
22085,2016,16
22087,2016,16
22089,2016,21
22091,2016,21
22093,2016,17
22095,2016,32
22097,2016,28
22099,2016,21
22101,2016,14
22103,2016,61
22105,2016,32
22107,2016,12
22109,2016,31
22111,2016,14
22113,2016,14
22115,2016,13
22117,2016,27
22119,2016,17
22121,2016,20
22123,2016,12
22125,2016,17
22127,2016,11
23001,2016,35
23003,2016,17
23005,2016,47
23007,2016,14
23009,2016,17
23011,2016,32
23013,2016,20
23015,2016,19
23017,2016,24
23019,2016,34
23021,2016,16
23023,2016,19
23025,2016,17
23027,2016,21
23029,2016,11
23031,2016,50
24001,2016,7
24003,2016,67
24005,2016,83
24009,2016,22
24011,2016,8
24013,2016,33
24015,2016,25
24017,2016,33
24019,2016,10
24021,2016,40
24023,2016,2
24025,2016,43
24027,2016,49
24029,2016,12
24031,2016,87
24033,2016,85
24035,2016,12
24037,2016,18
24039,2016,5
24041,2016,10
24043,2016,24
24045,2016,14
24047,2016,9
24510,2016,62
25001,2016,48
25003,2016,19
25005,2016,68
25007,2016,6
25009,2016,87
25011,2016,29
25013,2016,76
25015,2016,47
25017,2016,105
25019,2016,3
25021,2016,79
25023,2016,64
25025,2016,84
25027,2016,85
26001,2016,16
26003,2016,12
26005,2016,43
26007,2016,19
26009,2016,29
26011,2016,24
26013,2016,13
26015,2016,35
26017,2016,27
26019,2016,22
26021,2016,31
26023,2016,32
26025,2016,38
26027,2016,28
26029,2016,20
26031,2016,22
26033,2016,17
26035,2016,30
26037,2016,35
26039,2016,20
26041,2016,14
26043,2016,13
26045,2016,30
26047,2016,30
26049,2016,55
26051,2016,22
26053,2016,14
26055,2016,33
26057,2016,27
26059,2016,32
26061,2016,13
26063,2016,22
26065,2016,53
26067,2016,22
26069,2016,25
26071,2016,12
26073,2016,25
26075,2016,38
26077,2016,47
26079,2016,26
26081,2016,63
26083,2016,11
26085,2016,24
26087,2016,30
26089,2016,23
26091,2016,43
26093,2016,41
26095,2016,18
26097,2016,17
26099,2016,77
26101,2016,27
26103,2016,17
26105,2016,21
26107,2016,22
26109,2016,15
26111,2016,28
26113,2016,17
26115,2016,49
26117,2016,35
26119,2016,22
26121,2016,47
26123,2016,26
26125,2016,118
26127,2016,26
26129,2016,25
26131,2016,11
26133,2016,23
26135,2016,20
26137,2016,21
26139,2016,48
26141,2016,18
26143,2016,23
26145,2016,35
26147,2016,35
26149,2016,30
26151,2016,23
26153,2016,16
26155,2016,35
26157,2016,27
26159,2016,39
26161,2016,52
26163,2016,125
26165,2016,24
27001,2016,36
27003,2016,46
27005,2016,37
27007,2016,34
27009,2016,34
27011,2016,29
27013,2016,36
27015,2016,35
27017,2016,35
27019,2016,37
27021,2016,38
27023,2016,30
27025,2016,35
27027,2016,38
27029,2016,30
27031,2016,29
27033,2016,31
27035,2016,39
27037,2016,44
27039,2016,35
27041,2016,33
27043,2016,36
27045,2016,41
27047,2016,35
27049,2016,35
27051,2016,29
27053,2016,83
27055,2016,40
27057,2016,35
27059,2016,37
27061,2016,36
27063,2016,32
27065,2016,33
27067,2016,33
27069,2016,30
27071,2016,32
27073,2016,30
27075,2016,35
27077,2016,32
27079,2016,36
27081,2016,30
27083,2016,33
27085,2016,31
27087,2016,31
27089,2016,32
27091,2016,36
27093,2016,30
27095,2016,34
27097,2016,35
27099,2016,34
27101,2016,31
27103,2016,34
27105,2016,30
27107,2016,31
27109,2016,43
27111,2016,38
27113,2016,33
27115,2016,35
27117,2016,30
27119,2016,33
27121,2016,31
27123,2016,49
27125,2016,31
27127,2016,34
27129,2016,32
27131,2016,36
27133,2016,30
27135,2016,32
27137,2016,43
27139,2016,34
27141,2016,37
27143,2016,31
27145,2016,37
27147,2016,33
27149,2016,27
27151,2016,30
27153,2016,33
27155,2016,27
27157,2016,38
27159,2016,35
27161,2016,36
27163,2016,40
27165,2016,33
27167,2016,31
27169,2016,40
27171,2016,39
27173,2016,27
28001,2016,9
28003,2016,9
28005,2016,5
28007,2016,15
28009,2016,5
28011,2016,9
28013,2016,6
28015,2016,6
28017,2016,5
28019,2016,4
28021,2016,11
28023,2016,7
28025,2016,8
28027,2016,8
28029,2016,12
28031,2016,11
28033,2016,42
28035,2016,17
28037,2016,4
28039,2016,15
28041,2016,6
28043,2016,10
28045,2016,26
28047,2016,50
28049,2016,33
28051,2016,10
28053,2016,6
28055,2016,6
28057,2016,4
28059,2016,32
28061,2016,10
28063,2016,6
28065,2016,7
28067,2016,18
28069,2016,7
28071,2016,10
28073,2016,16
28075,2016,19
28077,2016,8
28079,2016,12
28081,2016,15
28083,2016,6
28085,2016,14
28087,2016,13
28089,2016,24
28091,2016,13
28093,2016,14
28095,2016,9
28097,2016,4
28099,2016,9
28101,2016,10
28103,2016,5
28105,2016,11
28107,2016,15
28109,2016,19
28111,2016,7
28113,2016,16
28115,2016,6
28117,2016,5
28119,2016,10
28121,2016,28
28123,2016,10
28125,2016,6
28127,2016,10
28129,2016,8
28131,2016,9
28133,2016,9
28135,2016,9
28137,2016,12
28139,2016,7
28141,2016,7
28143,2016,10
28145,2016,7
28147,2016,8
28149,2016,18
28151,2016,19
28153,2016,11
28155,2016,4
28157,2016,6
28159,2016,6
28161,2016,5
28163,2016,8
29001,2016,10
29003,2016,9
29005,2016,9
29007,2016,14
29009,2016,32
29011,2016,16
29013,2016,17
29015,2016,26
29017,2016,13
29019,2016,41
29021,2016,15
29023,2016,16
29025,2016,15
29027,2016,24
29029,2016,25
29031,2016,14
29033,2016,12
29035,2016,11
29037,2016,38
29039,2016,29
29041,2016,10
29043,2016,41
29045,2016,12
29047,2016,62
29049,2016,15
29051,2016,26
29053,2016,15
29055,2016,17
29057,2016,22
29059,2016,26
29061,2016,12
29063,2016,11
29065,2016,9
29067,2016,22
29069,2016,13
29071,2016,29
29073,2016,14
29075,2016,11
29077,2016,70
29079,2016,11
29081,2016,11
29083,2016,19
29085,2016,26
29087,2016,10
29089,2016,12
29091,2016,19
29093,2016,12
29095,2016,99
29097,2016,41
29099,2016,41
29101,2016,21
29103,2016,12
29105,2016,28
29107,2016,23
29109,2016,32
29111,2016,12
29113,2016,19
29115,2016,12
29117,2016,11
29119,2016,23
29121,2016,10
29123,2016,12
29125,2016,17
29127,2016,13
29129,2016,10
29131,2016,17
29133,2016,9
29135,2016,14
29137,2016,7
29139,2016,14
29141,2016,19
29143,2016,10
29145,2016,36
29147,2016,9
29149,2016,10
29151,2016,12
29153,2016,22
29155,2016,10
29157,2016,14
29159,2016,13
29161,2016,18
29163,2016,13
29165,2016,45
29167,2016,33
29169,2016,24
29171,2016,11
29173,2016,13
29175,2016,12
29177,2016,20
29179,2016,9
29181,2016,9
29183,2016,57
29185,2016,21
29186,2016,17
29187,2016,24
29189,2016,100
29195,2016,13
29197,2016,10
29199,2016,9
29201,2016,12
29203,2016,13
29205,2016,9
29207,2016,15
29209,2016,41
29211,2016,11
29213,2016,51
29215,2016,14
29217,2016,22
29219,2016,20
29221,2016,17
29223,2016,13
29225,2016,30
29227,2016,8
29229,2016,29
29510,2016,51
30001,2016,5
30003,2016,6
30005,2016,2
30007,2016,4
30009,2016,9
30011,2016,2
30013,2016,21
30015,2016,6
30017,2016,4
30019,2016,2
30021,2016,3
30023,2016,8
30025,2016,3
30027,2016,7
30029,2016,17
30031,2016,20
30033,2016,2
30035,2016,2
30037,2016,5
30039,2016,3
30041,2016,4
30043,2016,8
30045,2016,5
30047,2016,15
30049,2016,15
30051,2016,3
30053,2016,12
30057,2016,4
30059,2016,3
30061,2016,6
30063,2016,13
30065,2016,7
30067,2016,9
30069,2016,2
30071,2016,3
30073,2016,8
30075,2016,2
30077,2016,6
30079,2016,2
30081,2016,17
30085,2016,3
30087,2016,5
30089,2016,8
30091,2016,2
30093,2016,7
30095,2016,8
30097,2016,7
